Date,Hour,Station,Ridership,hour,temp,rhum,prcp,wspd,pres,cldc,coco
2025-08-01,15,Garudacharpalya,386,15,25.0,74,0.0,7.6,1013.0,4,7
2025-08-01,16,Garudacharpalya,694,16,25.0,74,0.0,14.8,1014.0,4,3
2025-08-01,17,Garudacharpalya,1020,17,24.0,78,0.0,9.4,1014.0,4,3
2025-08-01,18,Garudacharpalya,1262,18,24.2,70,0.0,7.6,1014.0,4,3
2025-08-01,19,Garudacharpalya,893,19,23.0,83,0.0,11.2,1013.0,2,3
2025-08-01,20,Garudacharpalya,555,20,23.0,83,0.0,14.8,1013.0,2,3
2025-08-01,21,Garudacharpalya,388,21,22.0,88,0.0,9.4,1012.0,4,3
2025-08-01,22,Garudacharpalya,269,22,22.0,88,0.0,9.4,1012.0,4,2
2025-08-01,23,Garudacharpalya,25,23,21.0,88,0.0,13.0,1012.0,4,2
2025-08-01,0,Goraguntepalya,0,0,21.2,93,0.0,11.2,1012.0,6,3
2025-08-01,1,Goraguntepalya,0,1,20.0,94,0.0,14.8,1013.0,4,3
2025-08-01,2,Goraguntepalya,0,2,21.0,94,0.0,14.8,1013.0,4,3
2025-08-01,3,Goraguntepalya,0,3,22.4,85,0.0,16.6,1014.0,6,3
2025-08-01,4,Goraguntepalya,3,4,24.0,83,0.0,16.6,1014.0,2,3
2025-08-01,5,Goraguntepalya,48,5,26.0,74,0.0,18.4,1014.0,4,3
2025-08-01,6,Goraguntepalya,128,6,26.4,68,0.0,18.4,1013.0,6,3
2025-08-01,7,Goraguntepalya,319,7,28.0,66,0.0,18.4,1013.0,4,3
2025-08-01,8,Goraguntepalya,593,8,29.0,62,0.2,18.4,1012.0,4,3
2025-08-01,9,Goraguntepalya,694,9,29.0,62,0.1,18.4,1011.0,4,7
2025-08-01,10,Goraguntepalya,493,10,29.0,58,0.2,18.4,1011.0,4,3
2025-08-01,11,Goraguntepalya,320,11,28.0,66,0.2,18.4,1011.0,4,3
2025-08-01,12,Goraguntepalya,293,12,28.6,53,0.0,20.5,1011.0,7,3
2025-08-01,13,Goraguntepalya,301,13,27.0,66,0.0,13.0,1012.0,4,18
2025-08-01,14,Goraguntepalya,243,14,25.0,74,0.0,7.6,1012.0,4,7
2025-08-01,15,Goraguntepalya,314,15,25.0,74,0.0,7.6,1013.0,4,7
2025-08-01,16,Goraguntepalya,397,16,25.0,74,0.0,14.8,1014.0,4,3
2025-08-01,17,Goraguntepalya,530,17,24.0,78,0.0,9.4,1014.0,4,3
2025-08-01,18,Goraguntepalya,958,18,24.2,70,0.0,7.6,1014.0,4,3
2025-08-01,19,Goraguntepalya,765,19,23.0,83,0.0,11.2,1013.0,2,3
2025-08-01,20,Goraguntepalya,501,20,23.0,83,0.0,14.8,1013.0,2,3
2025-08-01,21,Goraguntepalya,235,21,22.0,88,0.0,9.4,1012.0,4,3
2025-08-01,22,Goraguntepalya,134,22,22.0,88,0.0,9.4,1012.0,4,2
2025-08-01,23,Goraguntepalya,21,23,21.0,88,0.0,13.0,1012.0,4,2
2025-08-01,0,Halasuru,0,0,21.2,93,0.0,11.2,1012.0,6,3
2025-08-01,1,Halasuru,0,1,20.0,94,0.0,14.8,1013.0,4,3
2025-08-01,2,Halasuru,0,2,21.0,94,0.0,14.8,1013.0,4,3
2025-08-01,3,Halasuru,0,3,22.4,85,0.0,16.6,1014.0,6,3
2025-08-01,4,Halasuru,5,4,24.0,83,0.0,16.6,1014.0,2,3
2025-08-01,5,Halasuru,51,5,26.0,74,0.0,18.4,1014.0,4,3
2025-08-01,6,Halasuru,192,6,26.4,68,0.0,18.4,1013.0,6,3
2025-08-01,7,Halasuru,570,7,28.0,66,0.0,18.4,1013.0,4,3
2025-08-01,8,Halasuru,1153,8,29.0,62,0.2,18.4,1012.0,4,3
2025-08-01,9,Halasuru,1554,9,29.0,62,0.1,18.4,1011.0,4,7
2025-08-01,10,Halasuru,888,10,29.0,58,0.2,18.4,1011.0,4,3
2025-08-01,11,Halasuru,496,11,28.0,66,0.2,18.4,1011.0,4,3
2025-08-01,12,Halasuru,373,12,28.6,53,0.0,20.5,1011.0,7,3
2025-08-01,13,Halasuru,373,13,27.0,66,0.0,13.0,1012.0,4,18
2025-08-01,14,Halasuru,417,14,25.0,74,0.0,7.6,1012.0,4,7
2025-08-01,15,Halasuru,418,15,25.0,74,0.0,7.6,1013.0,4,7
2025-08-01,16,Halasuru,387,16,25.0,74,0.0,14.8,1014.0,4,3
2025-08-01,17,Halasuru,566,17,24.0,78,0.0,9.4,1014.0,4,3
2025-08-01,18,Halasuru,756,18,24.2,70,0.0,7.6,1014.0,4,3
2025-08-01,19,Halasuru,660,19,23.0,83,0.0,11.2,1013.0,2,3
2025-08-01,20,Halasuru,580,20,23.0,83,0.0,14.8,1013.0,2,3
2025-08-01,21,Halasuru,317,21,22.0,88,0.0,9.4,1012.0,4,3
2025-08-01,22,Halasuru,151,22,22.0,88,0.0,9.4,1012.0,4,2
2025-08-01,23,Halasuru,17,23,21.0,88,0.0,13.0,1012.0,4,2
2025-08-01,0,Hoodi,0,0,21.2,93,0.0,11.2,1012.0,6,3
2025-08-01,1,Hoodi,0,1,20.0,94,0.0,14.8,1013.0,4,3
2025-08-01,2,Hoodi,0,2,21.0,94,0.0,14.8,1013.0,4,3
2025-08-01,3,Hoodi,0,3,22.4,85,0.0,16.6,1014.0,6,3
2025-08-01,4,Hoodi,0,4,24.0,83,0.0,16.6,1014.0,2,3
2025-08-01,5,Hoodi,54,5,26.0,74,0.0,18.4,1014.0,4,3
2025-08-01,6,Hoodi,110,6,26.4,68,0.0,18.4,1013.0,6,3
2025-08-01,7,Hoodi,266,7,28.0,66,0.0,18.4,1013.0,4,3
2025-08-01,8,Hoodi,686,8,29.0,62,0.2,18.4,1012.0,4,3
2025-08-01,9,Hoodi,802,9,29.0,62,0.1,18.4,1011.0,4,7
2025-08-01,10,Hoodi,518,10,29.0,58,0.2,18.4,1011.0,4,3
2025-08-01,11,Hoodi,349,11,28.0,66,0.2,18.4,1011.0,4,3
2025-08-01,12,Hoodi,273,12,28.6,53,0.0,20.5,1011.0,7,3
2025-08-01,13,Hoodi,264,13,27.0,66,0.0,13.0,1012.0,4,18
2025-08-01,14,Hoodi,288,14,25.0,74,0.0,7.6,1012.0,4,7
2025-08-01,15,Hoodi,307,15,25.0,74,0.0,7.6,1013.0,4,7
2025-08-01,16,Hoodi,434,16,25.0,74,0.0,14.8,1014.0,4,3
2025-08-01,17,Hoodi,565,17,24.0,78,0.0,9.4,1014.0,4,3
2025-08-01,18,Hoodi,843,18,24.2,70,0.0,7.6,1014.0,4,3
2025-08-01,19,Hoodi,670,19,23.0,83,0.0,11.2,1013.0,2,3
2025-08-01,20,Hoodi,544,20,23.0,83,0.0,14.8,1013.0,2,3
2025-08-01,21,Hoodi,403,21,22.0,88,0.0,9.4,1012.0,4,3
2025-08-01,22,Hoodi,212,22,22.0,88,0.0,9.4,1012.0,4,2
2025-08-01,23,Hoodi,0,23,21.0,88,0.0,13.0,1012.0,4,2
2025-08-01,0,Hopefarm Channasandra,1,0,21.2,93,0.0,11.2,1012.0,6,3
2025-08-01,1,Hopefarm Channasandra,0,1,20.0,94,0.0,14.8,1013.0,4,3
2025-08-01,2,Hopefarm Channasandra,0,2,21.0,94,0.0,14.8,1013.0,4,3
2025-08-01,3,Hopefarm Channasandra,0,3,22.4,85,0.0,16.6,1014.0,6,3
2025-08-01,4,Hopefarm Channasandra,1,4,24.0,83,0.0,16.6,1014.0,2,3
2025-08-01,5,Hopefarm Channasandra,15,5,26.0,74,0.0,18.4,1014.0,4,3
2025-08-01,6,Hopefarm Channasandra,43,6,26.4,68,0.0,18.4,1013.0,6,3
2025-08-01,7,Hopefarm Channasandra,110,7,28.0,66,0.0,18.4,1013.0,4,3
2025-08-01,8,Hopefarm Channasandra,400,8,29.0,62,0.2,18.4,1012.0,4,3
2025-08-01,9,Hopefarm Channasandra,554,9,29.0,62,0.1,18.4,1011.0,4,7
2025-08-01,10,Hopefarm Channasandra,271,10,29.0,58,0.2,18.4,1011.0,4,3
2025-08-01,11,Hopefarm Channasandra,131,11,28.0,66,0.2,18.4,1011.0,4,3
2025-08-01,12,Hopefarm Channasandra,92,12,28.6,53,0.0,20.5,1011.0,7,3
2025-08-01,13,Hopefarm Channasandra,81,13,27.0,66,0.0,13.0,1012.0,4,18
2025-08-01,14,Hopefarm Channasandra,77,14,25.0,74,0.0,7.6,1012.0,4,7
2025-08-01,15,Hopefarm Channasandra,70,15,25.0,74,0.0,7.6,1013.0,4,7
2025-08-01,16,Hopefarm Channasandra,121,16,25.0,74,0.0,14.8,1014.0,4,3
2025-08-01,17,Hopefarm Channasandra,155,17,24.0,78,0.0,9.4,1014.0,4,3
2025-08-01,18,Hopefarm Channasandra,207,18,24.2,70,0.0,7.6,1014.0,4,3
2025-08-01,19,Hopefarm Channasandra,176,19,23.0,83,0.0,11.2,1013.0,2,3
2025-08-01,20,Hopefarm Channasandra,121,20,23.0,83,0.0,14.8,1013.0,2,3
2025-08-01,21,Hopefarm Channasandra,69,21,22.0,88,0.0,9.4,1012.0,4,3
2025-08-01,22,Hopefarm Channasandra,40,22,22.0,88,0.0,9.4,1012.0,4,2
2025-08-01,23,Hopefarm Channasandra,0,23,21.0,88,0.0,13.0,1012.0,4,2
2025-08-01,0,Indiranagar,0,0,21.2,93,0.0,11.2,1012.0,6,3
2025-08-01,1,Indiranagar,0,1,20.0,94,0.0,14.8,1013.0,4,3
2025-08-01,2,Indiranagar,0,2,21.0,94,0.0,14.8,1013.0,4,3
2025-08-01,3,Indiranagar,0,3,22.4,85,0.0,16.6,1014.0,6,3
2025-08-01,4,Indiranagar,4,4,24.0,83,0.0,16.6,1014.0,2,3
2025-08-01,5,Indiranagar,41,5,26.0,74,0.0,18.4,1014.0,4,3
2025-08-01,6,Indiranagar,175,6,26.4,68,0.0,18.4,1013.0,6,3
2025-08-01,7,Indiranagar,621,7,28.0,66,0.0,18.4,1013.0,4,3
2025-08-01,8,Indiranagar,1256,8,29.0,62,0.2,18.4,1012.0,4,3
2025-08-01,9,Indiranagar,1907,9,29.0,62,0.1,18.4,1011.0,4,7
2025-08-01,10,Indiranagar,1392,10,29.0,58,0.2,18.4,1011.0,4,3
2025-08-01,11,Indiranagar,834,11,28.0,66,0.2,18.4,1011.0,4,3
2025-08-01,12,Indiranagar,776,12,28.6,53,0.0,20.5,1011.0,7,3
2025-08-01,13,Indiranagar,859,13,27.0,66,0.0,13.0,1012.0,4,18
2025-08-01,14,Indiranagar,917,14,25.0,74,0.0,7.6,1012.0,4,7
2025-08-01,15,Indiranagar,1301,15,25.0,74,0.0,7.6,1013.0,4,7
2025-08-01,16,Indiranagar,1660,16,25.0,74,0.0,14.8,1014.0,4,3
2025-08-01,17,Indiranagar,2303,17,24.0,78,0.0,9.4,1014.0,4,3
2025-08-01,18,Indiranagar,3456,18,24.2,70,0.0,7.6,1014.0,4,3
2025-08-01,19,Indiranagar,2982,19,23.0,83,0.0,11.2,1013.0,2,3
2025-08-01,20,Indiranagar,1866,20,23.0,83,0.0,14.8,1013.0,2,3
2025-08-01,21,Indiranagar,1248,21,22.0,88,0.0,9.4,1012.0,4,3
2025-08-01,22,Indiranagar,712,22,22.0,88,0.0,9.4,1012.0,4,2
2025-08-01,23,Indiranagar,161,23,21.0,88,0.0,13.0,1012.0,4,2
2025-08-01,0,Jalahalli,0,0,21.2,93,0.0,11.2,1012.0,6,3
2025-08-01,1,Jalahalli,0,1,20.0,94,0.0,14.8,1013.0,4,3
2025-08-01,2,Jalahalli,0,2,21.0,94,0.0,14.8,1013.0,4,3
2025-08-01,3,Jalahalli,0,3,22.4,85,0.0,16.6,1014.0,6,3
2025-08-01,4,Jalahalli,1,4,24.0,83,0.0,16.6,1014.0,2,3
2025-08-01,5,Jalahalli,58,5,26.0,74,0.0,18.4,1014.0,4,3
2025-08-01,6,Jalahalli,129,6,26.4,68,0.0,18.4,1013.0,6,3
2025-08-01,7,Jalahalli,418,7,28.0,66,0.0,18.4,1013.0,4,3
2025-08-01,8,Jalahalli,753,8,29.0,62,0.2,18.4,1012.0,4,3
2025-08-01,9,Jalahalli,909,9,29.0,62,0.1,18.4,1011.0,4,7
2025-08-01,10,Jalahalli,573,10,29.0,58,0.2,18.4,1011.0,4,3
2025-08-01,11,Jalahalli,404,11,28.0,66,0.2,18.4,1011.0,4,3
2025-08-01,12,Jalahalli,338,12,28.6,53,0.0,20.5,1011.0,7,3
2025-08-01,13,Jalahalli,297,13,27.0,66,0.0,13.0,1012.0,4,18
2025-08-01,14,Jalahalli,298,14,25.0,74,0.0,7.6,1012.0,4,7
2025-08-01,15,Jalahalli,254,15,25.0,74,0.0,7.6,1013.0,4,7
2025-08-01,16,Jalahalli,346,16,25.0,74,0.0,14.8,1014.0,4,3
2025-08-01,17,Jalahalli,520,17,24.0,78,0.0,9.4,1014.0,4,3
2025-08-01,18,Jalahalli,739,18,24.2,70,0.0,7.6,1014.0,4,3
2025-08-01,19,Jalahalli,549,19,23.0,83,0.0,11.2,1013.0,2,3
2025-08-01,20,Jalahalli,370,20,23.0,83,0.0,14.8,1013.0,2,3
2025-08-01,21,Jalahalli,241,21,22.0,88,0.0,9.4,1012.0,4,3
2025-08-01,22,Jalahalli,131,22,22.0,88,0.0,9.4,1012.0,4,2
2025-08-01,23,Jalahalli,7,23,21.0,88,0.0,13.0,1012.0,4,2
2025-08-01,0,Jaya Prakash Nagar,0,0,21.2,93,0.0,11.2,1012.0,6,3
2025-08-01,1,Jaya Prakash Nagar,0,1,20.0,94,0.0,14.8,1013.0,4,3
2025-08-01,2,Jaya Prakash Nagar,0,2,21.0,94,0.0,14.8,1013.0,4,3
2025-08-01,3,Jaya Prakash Nagar,0,3,22.4,85,0.0,16.6,1014.0,6,3
2025-08-01,4,Jaya Prakash Nagar,2,4,24.0,83,0.0,16.6,1014.0,2,3
2025-08-01,5,Jaya Prakash Nagar,73,5,26.0,74,0.0,18.4,1014.0,4,3
2025-08-01,6,Jaya Prakash Nagar,138,6,26.4,68,0.0,18.4,1013.0,6,3
2025-08-01,7,Jaya Prakash Nagar,485,7,28.0,66,0.0,18.4,1013.0,4,3
2025-08-01,8,Jaya Prakash Nagar,1233,8,29.0,62,0.2,18.4,1012.0,4,3
2025-08-01,9,Jaya Prakash Nagar,1428,9,29.0,62,0.1,18.4,1011.0,4,7
2025-08-01,10,Jaya Prakash Nagar,842,10,29.0,58,0.2,18.4,1011.0,4,3
2025-08-01,11,Jaya Prakash Nagar,463,11,28.0,66,0.2,18.4,1011.0,4,3
2025-08-01,12,Jaya Prakash Nagar,483,12,28.6,53,0.0,20.5,1011.0,7,3
2025-08-01,13,Jaya Prakash Nagar,418,13,27.0,66,0.0,13.0,1012.0,4,18
2025-08-01,14,Jaya Prakash Nagar,412,14,25.0,74,0.0,7.6,1012.0,4,7
2025-08-01,15,Jaya Prakash Nagar,426,15,25.0,74,0.0,7.6,1013.0,4,7
2025-08-01,16,Jaya Prakash Nagar,578,16,25.0,74,0.0,14.8,1014.0,4,3
2025-08-01,17,Jaya Prakash Nagar,711,17,24.0,78,0.0,9.4,1014.0,4,3
2025-08-01,18,Jaya Prakash Nagar,940,18,24.2,70,0.0,7.6,1014.0,4,3
2025-08-01,19,Jaya Prakash Nagar,889,19,23.0,83,0.0,11.2,1013.0,2,3
2025-08-01,20,Jaya Prakash Nagar,584,20,23.0,83,0.0,14.8,1013.0,2,3
2025-08-01,21,Jaya Prakash Nagar,405,21,22.0,88,0.0,9.4,1012.0,4,3
2025-08-01,22,Jaya Prakash Nagar,223,22,22.0,88,0.0,9.4,1012.0,4,2
2025-08-01,23,Jaya Prakash Nagar,27,23,21.0,88,0.0,13.0,1012.0,4,2
2025-08-01,0,Jayanagar,0,0,21.2,93,0.0,11.2,1012.0,6,3
2025-08-01,1,Jayanagar,0,1,20.0,94,0.0,14.8,1013.0,4,3
2025-08-01,2,Jayanagar,0,2,21.0,94,0.0,14.8,1013.0,4,3
2025-08-01,3,Jayanagar,0,3,22.4,85,0.0,16.6,1014.0,6,3
2025-08-01,4,Jayanagar,9,4,24.0,83,0.0,16.6,1014.0,2,3
2025-08-01,5,Jayanagar,35,5,26.0,74,0.0,18.4,1014.0,4,3
2025-08-01,6,Jayanagar,104,6,26.4,68,0.0,18.4,1013.0,6,3
2025-08-01,7,Jayanagar,301,7,28.0,66,0.0,18.4,1013.0,4,3
2025-08-01,8,Jayanagar,668,8,29.0,62,0.2,18.4,1012.0,4,3
2025-08-01,9,Jayanagar,772,9,29.0,62,0.1,18.4,1011.0,4,7
2025-08-01,10,Jayanagar,656,10,29.0,58,0.2,18.4,1011.0,4,3
2025-08-01,11,Jayanagar,504,11,28.0,66,0.2,18.4,1011.0,4,3
2025-08-01,12,Jayanagar,635,12,28.6,53,0.0,20.5,1011.0,7,3
2025-08-01,13,Jayanagar,684,13,27.0,66,0.0,13.0,1012.0,4,18
2025-08-01,14,Jayanagar,730,14,25.0,74,0.0,7.6,1012.0,4,7
2025-08-01,15,Jayanagar,830,15,25.0,74,0.0,7.6,1013.0,4,7
2025-08-01,16,Jayanagar,1637,16,25.0,74,0.0,14.8,1014.0,4,3
2025-08-01,17,Jayanagar,1327,17,24.0,78,0.0,9.4,1014.0,4,3
2025-08-01,18,Jayanagar,1657,18,24.2,70,0.0,7.6,1014.0,4,3
2025-08-01,19,Jayanagar,1420,19,23.0,83,0.0,11.2,1013.0,2,3
2025-08-01,20,Jayanagar,992,20,23.0,83,0.0,14.8,1013.0,2,3
2025-08-01,21,Jayanagar,658,21,22.0,88,0.0,9.4,1012.0,4,3
2025-08-01,22,Jayanagar,319,22,22.0,88,0.0,9.4,1012.0,4,2
2025-08-01,23,Jayanagar,23,23,21.0,88,0.0,13.0,1012.0,4,2
2025-08-01,0,Jnanabharathi,0,0,21.2,93,0.0,11.2,1012.0,6,3
2025-08-01,1,Jnanabharathi,0,1,20.0,94,0.0,14.8,1013.0,4,3
2025-08-01,2,Jnanabharathi,0,2,21.0,94,0.0,14.8,1013.0,4,3
2025-08-01,3,Jnanabharathi,0,3,22.4,85,0.0,16.6,1014.0,6,3
2025-08-01,4,Jnanabharathi,0,4,24.0,83,0.0,16.6,1014.0,2,3
2025-08-01,5,Jnanabharathi,28,5,26.0,74,0.0,18.4,1014.0,4,3
2025-08-01,6,Jnanabharathi,123,6,26.4,68,0.0,18.4,1013.0,6,3
2025-08-01,7,Jnanabharathi,349,7,28.0,66,0.0,18.4,1013.0,4,3
2025-08-01,8,Jnanabharathi,676,8,29.0,62,0.2,18.4,1012.0,4,3
2025-08-01,9,Jnanabharathi,764,9,29.0,62,0.1,18.4,1011.0,4,7
2025-08-01,10,Jnanabharathi,516,10,29.0,58,0.2,18.4,1011.0,4,3
2025-08-01,11,Jnanabharathi,297,11,28.0,66,0.2,18.4,1011.0,4,3
2025-08-01,12,Jnanabharathi,192,12,28.6,53,0.0,20.5,1011.0,7,3
2025-08-01,13,Jnanabharathi,178,13,27.0,66,0.0,13.0,1012.0,4,18
2025-08-01,14,Jnanabharathi,155,14,25.0,74,0.0,7.6,1012.0,4,7
2025-08-01,15,Jnanabharathi,152,15,25.0,74,0.0,7.6,1013.0,4,7
2025-08-01,16,Jnanabharathi,180,16,25.0,74,0.0,14.8,1014.0,4,3
2025-08-01,17,Jnanabharathi,206,17,24.0,78,0.0,9.4,1014.0,4,3
2025-08-01,18,Jnanabharathi,160,18,24.2,70,0.0,7.6,1014.0,4,3
2025-08-01,19,Jnanabharathi,170,19,23.0,83,0.0,11.2,1013.0,2,3
2025-08-01,20,Jnanabharathi,83,20,23.0,83,0.0,14.8,1013.0,2,3
2025-08-01,21,Jnanabharathi,63,21,22.0,88,0.0,9.4,1012.0,4,3
2025-08-01,22,Jnanabharathi,52,22,22.0,88,0.0,9.4,1012.0,4,2
2025-08-01,23,Jnanabharathi,8,23,21.0,88,0.0,13.0,1012.0,4,2
2025-08-01,0,Kadugodi Tree Park,1,0,21.2,93,0.0,11.2,1012.0,6,3
2025-08-01,1,Kadugodi Tree Park,0,1,20.0,94,0.0,14.8,1013.0,4,3
2025-08-01,2,Kadugodi Tree Park,0,2,21.0,94,0.0,14.8,1013.0,4,3
2025-08-01,3,Kadugodi Tree Park,0,3,22.4,85,0.0,16.6,1014.0,6,3
2025-08-01,4,Kadugodi Tree Park,1,4,24.0,83,0.0,16.6,1014.0,2,3
2025-08-01,5,Kadugodi Tree Park,70,5,26.0,74,0.0,18.4,1014.0,4,3
2025-08-01,6,Kadugodi Tree Park,225,6,26.4,68,0.0,18.4,1013.0,6,3
2025-08-01,7,Kadugodi Tree Park,482,7,28.0,66,0.0,18.4,1013.0,4,3
2025-08-01,8,Kadugodi Tree Park,1522,8,29.0,62,0.2,18.4,1012.0,4,3
2025-08-01,9,Kadugodi Tree Park,2165,9,29.0,62,0.1,18.4,1011.0,4,7
2025-08-01,10,Kadugodi Tree Park,1708,10,29.0,58,0.2,18.4,1011.0,4,3
2025-08-01,11,Kadugodi Tree Park,935,11,28.0,66,0.2,18.4,1011.0,4,3
2025-08-01,12,Kadugodi Tree Park,570,12,28.6,53,0.0,20.5,1011.0,7,3
2025-08-01,13,Kadugodi Tree Park,535,13,27.0,66,0.0,13.0,1012.0,4,18
2025-08-01,14,Kadugodi Tree Park,400,14,25.0,74,0.0,7.6,1012.0,4,7
2025-08-01,15,Kadugodi Tree Park,391,15,25.0,74,0.0,7.6,1013.0,4,7
2025-08-01,16,Kadugodi Tree Park,471,16,25.0,74,0.0,14.8,1014.0,4,3
2025-08-01,17,Kadugodi Tree Park,666,17,24.0,78,0.0,9.4,1014.0,4,3
2025-08-01,18,Kadugodi Tree Park,779,18,24.2,70,0.0,7.6,1014.0,4,3
2025-08-01,19,Kadugodi Tree Park,816,19,23.0,83,0.0,11.2,1013.0,2,3
2025-08-01,20,Kadugodi Tree Park,671,20,23.0,83,0.0,14.8,1013.0,2,3
2025-08-01,21,Kadugodi Tree Park,535,21,22.0,88,0.0,9.4,1012.0,4,3
2025-08-01,22,Kadugodi Tree Park,240,22,22.0,88,0.0,9.4,1012.0,4,2
2025-08-01,23,Kadugodi Tree Park,8,23,21.0,88,0.0,13.0,1012.0,4,2
2025-08-01,0,Kengeri,0,0,21.2,93,0.0,11.2,1012.0,6,3
2025-08-01,1,Kengeri,0,1,20.0,94,0.0,14.8,1013.0,4,3
2025-08-01,2,Kengeri,0,2,21.0,94,0.0,14.8,1013.0,4,3
2025-08-01,3,Kengeri,0,3,22.4,85,0.0,16.6,1014.0,6,3
2025-08-01,4,Kengeri,9,4,24.0,83,0.0,16.6,1014.0,2,3
2025-08-01,5,Kengeri,29,5,26.0,74,0.0,18.4,1014.0,4,3
2025-08-01,6,Kengeri,112,6,26.4,68,0.0,18.4,1013.0,6,3
2025-08-01,7,Kengeri,319,7,28.0,66,0.0,18.4,1013.0,4,3
2025-08-01,8,Kengeri,818,8,29.0,62,0.2,18.4,1012.0,4,3
2025-08-01,9,Kengeri,865,9,29.0,62,0.1,18.4,1011.0,4,7
2025-08-01,10,Kengeri,476,10,29.0,58,0.2,18.4,1011.0,4,3
2025-08-01,11,Kengeri,321,11,28.0,66,0.2,18.4,1011.0,4,3
2025-08-01,12,Kengeri,245,12,28.6,53,0.0,20.5,1011.0,7,3
2025-08-01,13,Kengeri,218,13,27.0,66,0.0,13.0,1012.0,4,18
2025-08-01,14,Kengeri,173,14,25.0,74,0.0,7.6,1012.0,4,7
2025-08-01,15,Kengeri,242,15,25.0,74,0.0,7.6,1013.0,4,7
2025-08-01,16,Kengeri,228,16,25.0,74,0.0,14.8,1014.0,4,3
2025-08-01,17,Kengeri,256,17,24.0,78,0.0,9.4,1014.0,4,3
2025-08-01,18,Kengeri,409,18,24.2,70,0.0,7.6,1014.0,4,3
2025-08-01,19,Kengeri,348,19,23.0,83,0.0,11.2,1013.0,2,3
2025-08-01,20,Kengeri,263,20,23.0,83,0.0,14.8,1013.0,2,3
2025-08-01,21,Kengeri,121,21,22.0,88,0.0,9.4,1012.0,4,3
2025-08-01,22,Kengeri,111,22,22.0,88,0.0,9.4,1012.0,4,2
2025-08-01,23,Kengeri,1,23,21.0,88,0.0,13.0,1012.0,4,2
2025-08-01,0,Kengeri Bus Terminal,0,0,21.2,93,0.0,11.2,1012.0,6,3
2025-08-01,1,Kengeri Bus Terminal,0,1,20.0,94,0.0,14.8,1013.0,4,3
2025-08-01,2,Kengeri Bus Terminal,0,2,21.0,94,0.0,14.8,1013.0,4,3
2025-08-01,3,Kengeri Bus Terminal,0,3,22.4,85,0.0,16.6,1014.0,6,3
2025-08-01,4,Kengeri Bus Terminal,8,4,24.0,83,0.0,16.6,1014.0,2,3
2025-08-01,5,Kengeri Bus Terminal,50,5,26.0,74,0.0,18.4,1014.0,4,3
2025-08-01,6,Kengeri Bus Terminal,119,6,26.4,68,0.0,18.4,1013.0,6,3
2025-08-01,7,Kengeri Bus Terminal,499,7,28.0,66,0.0,18.4,1013.0,4,3
2025-08-01,8,Kengeri Bus Terminal,790,8,29.0,62,0.2,18.4,1012.0,4,3
2025-08-01,9,Kengeri Bus Terminal,923,9,29.0,62,0.1,18.4,1011.0,4,7
2025-08-01,10,Kengeri Bus Terminal,555,10,29.0,58,0.2,18.4,1011.0,4,3
2025-08-01,11,Kengeri Bus Terminal,445,11,28.0,66,0.2,18.4,1011.0,4,3
2025-08-01,12,Kengeri Bus Terminal,444,12,28.6,53,0.0,20.5,1011.0,7,3
2025-08-01,13,Kengeri Bus Terminal,307,13,27.0,66,0.0,13.0,1012.0,4,18
2025-08-01,14,Kengeri Bus Terminal,286,14,25.0,74,0.0,7.6,1012.0,4,7
2025-08-01,15,Kengeri Bus Terminal,282,15,25.0,74,0.0,7.6,1013.0,4,7
2025-08-01,16,Kengeri Bus Terminal,350,16,25.0,74,0.0,14.8,1014.0,4,3
2025-08-01,17,Kengeri Bus Terminal,406,17,24.0,78,0.0,9.4,1014.0,4,3
2025-08-01,18,Kengeri Bus Terminal,358,18,24.2,70,0.0,7.6,1014.0,4,3
2025-08-01,19,Kengeri Bus Terminal,380,19,23.0,83,0.0,11.2,1013.0,2,3
2025-08-01,20,Kengeri Bus Terminal,288,20,23.0,83,0.0,14.8,1013.0,2,3
2025-08-01,21,Kengeri Bus Terminal,215,21,22.0,88,0.0,9.4,1012.0,4,3
2025-08-01,22,Kengeri Bus Terminal,89,22,22.0,88,0.0,9.4,1012.0,4,2
2025-08-01,23,Kengeri Bus Terminal,5,23,21.0,88,0.0,13.0,1012.0,4,2
2025-08-01,0,Konanakunte Cross,0,0,21.2,93,0.0,11.2,1012.0,6,3
2025-08-01,1,Konanakunte Cross,0,1,20.0,94,0.0,14.8,1013.0,4,3
2025-08-01,2,Konanakunte Cross,0,2,21.0,94,0.0,14.8,1013.0,4,3
2025-08-01,3,Konanakunte Cross,0,3,22.4,85,0.0,16.6,1014.0,6,3
2025-08-01,4,Konanakunte Cross,7,4,24.0,83,0.0,16.6,1014.0,2,3
2025-08-01,5,Konanakunte Cross,61,5,26.0,74,0.0,18.4,1014.0,4,3
2025-08-01,6,Konanakunte Cross,173,6,26.4,68,0.0,18.4,1013.0,6,3
2025-08-01,7,Konanakunte Cross,769,7,28.0,66,0.0,18.4,1013.0,4,3
2025-08-01,8,Konanakunte Cross,1296,8,29.0,62,0.2,18.4,1012.0,4,3
2025-08-01,9,Konanakunte Cross,1530,9,29.0,62,0.1,18.4,1011.0,4,7
2025-08-01,10,Konanakunte Cross,899,10,29.0,58,0.2,18.4,1011.0,4,3
2025-08-01,11,Konanakunte Cross,620,11,28.0,66,0.2,18.4,1011.0,4,3
